symbol,occurrences,distinct_components,host_present,components,files
leave_requests,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Database/Migrations/2024_10_10_121502_create_leave_requests.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/database/migrations/2024_10_10_121502_create_leave_requests.php
leave_types,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Database/Migrations/2024_09_28_013236_create_leave_types.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/database/migrations/2024_09_28_013236_create_leave_types.php
milestones,2,1,no,09_PROPERTY_JOBS_AND_DISPATCH/CleaningJobs,donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/CleaningJobs/CleaningJobs/Database/Migrations/2019_10_14_220244_create_milestones_table.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/CleaningJobs/CleaningJobs/Database/migrations/2019_10_14_220244_create_milestones_table.php
model_council_responses,2,2,no,04_AI_AUTHORING_STUDIO/model-council | Titan Zero Chatbot PWA,donor:04_AI_AUTHORING_STUDIO/Base_App_System_Extensions/model-council/database\migrations\2026_02_24_000002_create_model_council_responses_table.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/model-routing/model-council/database/migrations/2026_02_24_000002_create_model_council_responses_table.php
password_reset_tokens,2,2,yes,MagicAI + WorkCore host | Titan Train v0.7.0,donor:01_TITAN_TRAIN_CANONICAL_CORE/Titan_Train_v0.7.0/database/migrations/0001_01_01_000000_create_users_table.php | host:database/migrations/2014_10_12_100000_create_password_reset_tokens_table.php
personal_access_tokens,3,3,yes,11_AUDIT_INTEGRATIONS_AND_RECOVERY/RestAPI | MagicAI + WorkCore host | Titan Train v0.7.0,donor:11_AUDIT_INTEGRATIONS_AND_RECOVERY/Modules_for_Titan_BOS/RestAPI/RestAPI/Database/Migrations/2019_12_14_000001_create_personal_access_tokens_table.php | donor:01_TITAN_TRAIN_CANONICAL_CORE/Titan_Train_v0.7.0/database/migrations/2025_11_24_185634_create_personal_access_tokens_table.php | host:database/migrations/2019_12_14_000001_create_personal_access_tokens_table.php
pm_accommodation_channel_references,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php
pm_accommodation_charges,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php
pm_accommodation_guests,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php
pm_accommodation_housekeeping_tasks,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php
pm_accommodation_rate_plans,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php
pm_accommodation_reservation_spaces,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php
pm_accommodation_reservations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php
pm_accommodation_stays,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120095_create_pm_accommodation_operations_tables.php
pm_compliance_evidence,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120100_create_pm_compliance_register_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120100_create_pm_compliance_register_tables.php
pm_compliance_occurrences,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120100_create_pm_compliance_register_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120100_create_pm_compliance_register_tables.php
pm_compliance_requirements,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120100_create_pm_compliance_register_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120100_create_pm_compliance_register_tables.php
pm_compliance_rule_packs,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120100_create_pm_compliance_register_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120100_create_pm_compliance_register_tables.php
pm_meter_readings,3,3,yes,09_PROPERTY_JOBS_AND_DISPATCH/ManagedPremises | 13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/ManagedPremises/ManagedPremises/Database/Migrations/2026_01_04_000200_create_pm_meter_readings_table.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120078_create_pm_meter_readings_table.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120078_create_pm_meter_readings_table.php
pm_premise_access_authorisations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php
pm_premise_access_card_request_items,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120090_create_pm_access_card_requests_and_work_permits.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120090_create_pm_access_card_requests_and_work_permits.php
pm_premise_access_card_requests,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120090_create_pm_access_card_requests_and_work_permits.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120090_create_pm_access_card_requests_and_work_permits.php
pm_premise_access_events,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php
pm_premise_access_items,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php
pm_premise_agreement_finance_links,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120085_create_pm_premise_agreements.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120085_create_pm_premise_agreements.php
pm_premise_agreement_parties,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120085_create_pm_premise_agreements.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120085_create_pm_premise_agreements.php
pm_premise_agreements,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120085_create_pm_premise_agreements.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120085_create_pm_premise_agreements.php
pm_premise_application_events,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php
pm_premise_applications,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php
pm_premise_approval_decisions,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php
pm_premise_approval_requests,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php
pm_premise_condition_records,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php
pm_premise_conversations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php
pm_premise_incidents,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120086_create_pm_access_condition_incident_tables.php
pm_premise_management_authorities,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php
pm_premise_messages,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php
pm_premise_notices,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php
pm_premise_occupancies,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120084_create_pm_premise_parties_and_occupancies.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120084_create_pm_premise_parties_and_occupancies.php
pm_premise_ownership_interests,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php
pm_premise_party_roles,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120084_create_pm_premise_parties_and_occupancies.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120084_create_pm_premise_parties_and_occupancies.php
pm_premise_portal_events,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120088_create_pm_portal_and_vacancy_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120088_create_pm_portal_and_vacancy_tables.php
pm_premise_portal_grants,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120088_create_pm_portal_and_vacancy_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120088_create_pm_portal_and_vacancy_tables.php
pm_premise_portfolio_memberships,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php
pm_premise_portfolios,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120091_create_pm_portfolios_ownership_management_approvals.php
pm_premise_self_service_requests,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php
pm_premise_spaces,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120083_create_pm_premise_spaces_table.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120083_create_pm_premise_spaces_table.php
pm_premise_vacancy_enquiries,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120089_create_pm_applications_communications_requests.php
pm_premise_vacancy_listings,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120088_create_pm_portal_and_vacancy_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120088_create_pm_portal_and_vacancy_tables.php
pm_premise_vacancy_publications,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120088_create_pm_portal_and_vacancy_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120088_create_pm_portal_and_vacancy_tables.php
pm_premise_work_permit_approvals,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120090_create_pm_access_card_requests_and_work_permits.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120090_create_pm_access_card_requests_and_work_permits.php
pm_premise_work_permits,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120090_create_pm_access_card_requests_and_work_permits.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120090_create_pm_access_card_requests_and_work_permits.php
pm_premise_workflows,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120087_create_pm_premise_workflows.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120087_create_pm_premise_workflows.php
pm_premises_asset_links,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120093_premises_forms_and_assets_deduplication_links.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120093_premises_forms_and_assets_deduplication_links.php
